Tip_Label,In,Aq,Vt,Ca,Ne,Fr,SETe,Herb,TrophicLevel,TrophicNiche,ForagingNiche,BLFamilyLatin,final_family
Serinus_burtoni,0,0,0,0,0,30,70,0,Herbivore,Granivore,Granivore arboreal,Fringillidae,Fringillidae
Serinus_canicollis,10,0,0,0,0,0,70,20,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_capistratus,0,0,0,0,0,0,100,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_citrinelloides,10,0,0,0,0,10,60,20,Herbivore,Granivore,Granivore ground,Fringillidae,Fringillidae
Serinus_citrinipectus,10,0,0,0,0,0,70,20,Herbivore,Granivore,Granivore ground,Fringillidae,Fringillidae
Serinus_donaldsoni,0,0,0,0,0,20,80,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_dorsostriatus,0,0,0,0,0,0,100,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_estherae,0,0,0,0,0,50,50,0,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_flavigula,0,0,0,0,0,0,100,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_flaviventris,20,0,0,0,0,0,40,40,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_flavivertex,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Fringillidae,Fringillidae
Serinus_frontalis,10,0,0,0,0,10,60,20,Herbivore,Granivore,Granivore arboreal,Fringillidae,Fringillidae
Serinus_gularis,20,0,0,0,0,20,20,40,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_hypostictus,10,0,0,0,0,10,60,20,Herbivore,Granivore,Granivore ground,Fringillidae,Fringillidae
Serinus_koliensis,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Fringillidae,Fringillidae
Serinus_leucopterus,10,0,0,0,0,20,30,40,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_leucopygius,0,0,0,0,0,0,80,20,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_melanochrous,0,0,0,0,0,20,80,0,Herbivore,Granivore,Granivore arboreal,Fringillidae,Fringillidae
Serinus_menachensis,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Fringillidae,Fringillidae
Serinus_mennelli,10,0,0,0,20,10,20,40,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_mozambicus,10,0,0,0,10,10,40,30,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_nigriceps,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Fringillidae,Fringillidae
Serinus_pusillus,10,0,0,0,0,0,90,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_reichardi,20,0,0,0,0,0,80,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_rothschildi,10,0,0,0,0,0,70,20,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_rufobrunneus,10,0,0,0,0,30,30,30,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_scotops,0,0,0,0,0,30,30,40,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_serinus,0,0,0,0,0,0,100,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_striolatus,30,0,0,0,0,30,40,0,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_sulphuratus,10,0,0,0,0,10,60,20,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_symonsi,30,0,0,0,0,0,40,30,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_syriacus,30,0,0,0,0,0,70,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_thibetanus,0,0,0,0,0,0,100,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_totta,20,0,0,0,0,0,30,50,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_tristriatus,0,0,0,0,0,0,100,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_whytii,30,0,0,0,0,30,40,0,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
Serinus_xantholaemus,0,0,0,0,0,0,100,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serinus_xanthopygius,10,0,0,0,0,0,90,0,Herbivore,Granivore,Generalist,Fringillidae,Fringillidae
Serpophaga_cinerea,80,20,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Serpophaga_hypoleuca,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Serpophaga_munda,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Tyrannidae,Tyrannidae
Serpophaga_nigricans,80,20,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Serpophaga_subcristata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Setophaga_ruticilla,80,0,0,0,0,10,10,0,Carnivore,Invertivore,Invertivore sally air,Parulidae,Parulidae
Setornis_criniger,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Pycnonotidae,Pycnonotidae
Sheppardia_aequatorialis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sheppardia_aurantiithorax,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sheppardia_bocagei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sheppardia_cyornithopsis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sheppardia_gabela,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sheppardia_gunningi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sheppardia_lowei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sheppardia_montana,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sheppardia_sharpei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Muscicapidae,Muscicapidae
Sialia_currucoides,60,0,0,0,0,30,10,0,Omnivore,Invertivore,Invertivore sally ground,Turdidae,Turdidae
Sialia_mexicana,50,0,0,0,0,30,20,0,Omnivore,Omnivore,NA,Turdidae,Turdidae
Sialia_sialis,70,0,0,0,0,30,0,0,Carnivore,Invertivore,Invertivore sally ground,Turdidae,Turdidae
Sicalis_auriventris,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_citrina,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_columbiana,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_flaveola,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_lebruni,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_lutea,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_luteocephala,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_luteola,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_olivascens,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_raimondii,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_taczanowskii,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sicalis_uropygialis,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sigelus_silens,80,0,0,0,10,10,0,0,Carnivore,Invertivore,Invertivore sally ground,Muscicapidae,Muscicapidae
Simoxenops_striatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Simoxenops_ucayalae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Siphonorhis_brewsteri,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Caprimulgidae,Caprimulgidae
Sipodotus_wallacii,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Maluridae,Maluridae
Siptornis_striaticollis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Siptornopsis_hypochondriaca,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Sirystes_albogriseus,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore sally surface,Tyrannidae,Tyrannidae
Sirystes_sibilator,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore sally surface,Tyrannidae,Tyrannidae
Sitta_azurea,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_canadensis,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Sittidae,Sittidae
Sitta_cashmirensis,70,0,0,0,0,0,30,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_castanea,70,0,0,0,0,0,30,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_formosa,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_frontalis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_himalayensis,70,0,0,0,0,0,30,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_krueperi,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Sittidae,Sittidae
Sitta_ledanti,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Sittidae,Sittidae
Sitta_leucopsis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_magna,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_nagaensis,70,0,0,0,0,0,30,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_neumayer,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_oenochlamys,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_pusilla,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_pygmaea,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_solangiae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_tephronota,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_victoriae,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sitta_villosa,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Sittidae,Sittidae
Sitta_whiteheadi,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Sittidae,Sittidae
Sitta_yunnanensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Sittidae,Sittidae
Sittasomus_griseicapillus,90,0,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore bark,Dendrocolaptidae,Furnariidae
Skutchia_borbae,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally ground,Formicariidae,Thamnophilidae
Smicrornis_brevirostris,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Acanthizidae,Acanthizidae
Smithornis_capensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Eurylaimidae,Calyptomenidae
Smithornis_rufolateralis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Eurylaimidae,Calyptomenidae
Smithornis_sharpei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Eurylaimidae,Calyptomenidae
Snowornis_cryptolophus,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Cotingidae,Cotingidae
Snowornis_subalaris,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Cotingidae,Cotingidae
Somateria_fischeri,0,80,0,0,0,0,0,20,Carnivore,Aquatic predator,Aquatic dive,Anatidae,Anatidae
Somateria_mollissima,0,80,0,0,0,0,0,20,Carnivore,Aquatic predator,Aquatic dive,Anatidae,Anatidae
Somateria_spectabilis,0,80,0,0,0,0,0,20,Carnivore,Aquatic predator,Aquatic dive,Anatidae,Anatidae
Spartonoica_maluroides,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Furnariidae,Furnariidae
Speculanas_specularis,0,20,0,0,0,0,6,74,Herbivore,Herbivore aquatic,Generalist,Anatidae,Anatidae
Speculipastor_bicolor,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Sturnidae,Sturnidae
Speirops_brunneus,40,0,0,0,0,30,30,0,Omnivore,Omnivore,NA,Zosteropidae,Zosteropidae
Speirops_leucophoeus,40,0,0,0,10,40,0,10,Omnivore,Omnivore,NA,Zosteropidae,Zosteropidae
Speirops_lugubris,30,0,0,0,10,60,0,0,Herbivore,Frugivore,Fugivore glean,Zosteropidae,Zosteropidae
Speirops_melanocephalus,60,0,0,0,0,30,0,10,Omnivore,Invertivore,Invertivore glean arboreal,Zosteropidae,Zosteropidae
Spelaeornis_badeigularis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Spelaeornis_caudatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Spelaeornis_chocolatinus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Spelaeornis_formosus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Elachuridae
Spelaeornis_kinneari,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Spelaeornis_longicaudatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Spelaeornis_oatesi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Spelaeornis_reptatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Spelaeornis_troglodytoides,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Spermophaga_haematina,20,0,0,0,0,30,30,20,Herbivore,Omnivore,NA,Estrildidae,Estrildidae
Spermophaga_poliogenys,30,0,0,0,0,0,70,0,Herbivore,Granivore,Granivore arboreal,Estrildidae,Estrildidae
Spermophaga_ruficapilla,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore arboreal,Estrildidae,Estrildidae
Sphecotheres_hypoleucus,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Oriolidae,Oriolidae
Sphecotheres_vieilloti,10,0,0,0,10,70,10,0,Herbivore,Frugivore,Fugivore glean,Oriolidae,Oriolidae
Sphecotheres_viridis,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Oriolidae,Oriolidae
Spheniscus_demersus,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Spheniscidae,Spheniscidae
Spheniscus_humboldti,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Spheniscidae,Spheniscidae
Spheniscus_magellanicus,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Spheniscidae,Spheniscidae
Spheniscus_mendiculus,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic dive,Spheniscidae,Spheniscidae
Sphenocichla_humei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Timaliidae,Timaliidae
Sphenocichla_roberti,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Timaliidae,Timaliidae
Sphenoeacus_afer,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Sylviidae,Macrosphenidae
Sphyrapicus_ruber,70,0,0,0,0,0,0,30,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Spiloptila_clamans,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Cisticolidae,Cisticolidae
Spiloptila_rufifrons,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Cisticolidae,Cisticolidae
Spilornis_cheela,10,10,80,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Spilornis_elgini,0,0,100,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Spilornis_holospilus,10,10,80,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Spilornis_kinabaluensis,10,0,90,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Spilornis_klossi,10,10,80,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Spilornis_rufipectus,10,10,80,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Spindalis_dominicensis,10,0,0,0,0,60,10,20,Herbivore,Frugivore,Fugivore glean,Thraupidae,Spindalidae
Spindalis_nigricephala,0,0,0,0,0,90,0,10,Herbivore,Frugivore,Fugivore glean,Thraupidae,Spindalidae
Spindalis_portoricensis,0,0,0,0,0,80,0,20,Herbivore,Frugivore,Fugivore glean,Thraupidae,Spindalidae
Spindalis_zena,0,0,0,0,0,60,0,40,Herbivore,Frugivore,Fugivore glean,Thraupidae,Spindalidae
Spiza_americana,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Cardinalidae,Cardinalidae
Spizaetus_isidori,0,0,100,0,0,0,0,0,Carnivore,Vertivore,Vertivore air to surface,Accipitridae,Accipitridae
Spizaetus_melanoleucus,0,0,100,0,0,0,0,0,Carnivore,Vertivore,Vertivore air to surface,Accipitridae,Accipitridae
Spizaetus_ornatus,0,0,100,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Spizaetus_tyrannus,0,0,100,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Spizella_arborea,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Passerellidae
Spizella_atrogularis,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Passerellidae
Spizella_breweri,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Passerellidae
Spizella_pallida,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore arboreal,Emberizidae,Passerellidae
Spizella_passerina,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Passerellidae
Spizella_pusilla,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Passerellidae
Spizella_wortheni,30,0,0,0,0,0,70,0,Herbivore,Granivore,Granivore ground,Emberizidae,Passerellidae
Spiziapteryx_circumcincta,40,0,60,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Falconidae,Falconidae
Spizixos_canifrons,20,0,0,0,0,40,40,0,Herbivore,Omnivore,NA,Pycnonotidae,Pycnonotidae
Spizixos_semitorques,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Pycnonotidae,Pycnonotidae
Spizocorys_conirostris,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Alaudidae,Alaudidae
Spizocorys_fringillaris,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Alaudidae,Alaudidae
Spizocorys_obbiensis,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Alaudidae,Alaudidae
Spizocorys_personata,20,0,0,0,0,0,60,20,Herbivore,Granivore,Granivore ground,Alaudidae,Alaudidae
Spizocorys_sclateri,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Alaudidae,Alaudidae
Sporophila_albogularis,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sporophila_americana,10,0,0,0,0,10,70,10,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_ardesiaca,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_bouvreuil,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_bouvronides,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_caerulescens,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_castaneiventris,0,0,0,0,0,20,70,10,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_cinnamomea,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_collaris,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_corvina,20,0,0,0,0,20,60,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_falcirostris,10,0,0,0,0,0,90,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_frontalis,10,0,0,0,0,0,90,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_hypochroma,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_hypoxantha,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_intermedia,20,0,0,0,20,0,60,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_leucoptera,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_lineola,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_luctuosa,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_melanogaster,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_melanops,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_minuta,10,0,0,0,0,10,80,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_murallae,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_nigricollis,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_nigrorufa,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_palustris,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_peruviana,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Sporophila_plumbea,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_ruficollis,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_schistacea,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_simplex,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_telasco,0,0,0,0,0,0,100,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporophila_torqueola,10,0,0,0,0,10,80,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Sporopipes_frontalis,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Passeridae,Ploceidae
Sporopipes_squamifrons,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Passeridae,Ploceidae
Spreo_albicapillus,50,0,0,0,0,30,20,0,Omnivore,Omnivore,NA,Sturnidae,Sturnidae
Spreo_bicolor,40,0,0,10,10,30,0,10,Omnivore,Omnivore,NA,Sturnidae,Sturnidae
Spreo_fischeri,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore ground,Sturnidae,Sturnidae
Stachyris_ambigua,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_capitalis,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Zosteropidae
Stachyris_chrysaea,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_dennistouni,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Zosteropidae
Stachyris_erythroptera,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_grammiceps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_herberti,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_hypogrammica,70,0,0,0,0,20,10,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Zosteropidae
Stachyris_latistriata,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Zosteropidae
Stachyris_leucotis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Timaliidae,Timaliidae
Stachyris_maculata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_melanothorax,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_nigriceps,70,0,0,0,10,10,10,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_nigricollis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Timaliidae
Stachyris_nigrocapitata,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Timaliidae,Zosteropidae
